[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],[US 1120 Balance Sheet_Name],[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
4175,"DEVOLUCIONES, REBAJAS Y DESCUENTOS EN VENTAS (DB)",,Revenue,,,Yes,,41,,,,,,,,,,
417501,417501 a 417598,,Revenue,,,,,4175,,,,,,,,,,
417554,DEVOLUCIONES EN VENTAS (DB),,Revenue,,,,,4175,,,,,,,,,,
417599,AJUSTES POR INFLACION,,Revenue,,,,,4175,,,,,,,,,,
42,NO OPERACIONALES,,Revenue,,,Yes,,4,,,,,,,,,,
4205,OTRAS VENTAS,,Revenue,,,Yes,,42,,,,,,,,,,
420505,MATERIA PRIMA,,Revenue,,,,,4205,,,,,,,,,,
420510,MATERIAL DE DESECHO,,Revenue,,,,,4205,,,,,,,,,,
420515,MATERIALES VARIOS,,Revenue,,,,,4205,,,,,,,,,,
420520,PRODUCTOS DE DIVERSIFICACION,,Revenue,,,,,4205,,,,,,,,,,
420525,EXCEDENTES DE EXPORTACION,,Revenue,,,,,4205,,,,,,,,,,
420530,ENVASES Y EMPAQUES,,Revenue,,,,,4205,,,,,,,,,,
420535,PRODUCTOS AGRICOLAS,,Revenue,,,,,4205,,,,,,,,,,
420540,DE PROPAGANDA,,Revenue,,,,,4205,,,,,,,,,,
420545,PRODUCTOS EN REMATE,,Revenue,,,,,4205,,,,,,,,,,
420550,COMBUSTIBLES Y LUBRICANTES,,Revenue,,,,,4205,,,,,,,,,,
420599,AJUSTES POR INFLACION,,Revenue,,,,,4205,,,,,,,,,,
4210,FINANCIEROS,,Revenue,,,Yes,,42,,,,,,,,,,
421005,INTERESES,,Revenue,,,Yes,,4210,,,,,,,,,,
42100505,INTERESES CORRIENTES,,Revenue,,,,,421005,,,,,,,,,,
42100510,INTERESES POR MORA,,Revenue,,,,,421005,,,,,,,,,,
42100515,INTERESES CUENTA AHORRO,,Revenue,,,,,421005,,,,,,,,,,
42100590,DEFAULT INGRESOS POR INTERESES FINANCIEROS,,Revenue,,,,B_INTERESTREV_ACCT,421005,,,,,,,,,,
421010,REAJUSTE MONETARIO - UPAC,,Revenue,,,,,4210,,,,,,,,,,
421015,DESCUENTOS AMORTIZADOS,,Revenue,,,,,4210,,,,,,,,,,
421020,DIFERENCIA EN CAMBIO,,Revenue,,,Yes,,4210,,,,,,,,,,
42102091,DEFAULT DIFERENCIA CAMBIARIA CC/CP A TASA ACTUAL,,Revenue,,,,UNREALIZEDGAIN_ACCT,421020,,,,,,,,,,
42102092,DEFAULT DIFERENCIA CAMBIARIA A FAVOR ENTRE FACT/PAGOS,,Revenue,,,,REALIZEDGAIN_ACCT,421020,,,,,,,,,,
421025,FINANCIACION VEHICULOS,,Revenue,,,,,4210,,,,,,,,,,
421030,FINANCIACION SISTEMAS DE VIAJES,,Revenue,,,,,4210,,,,,,,,,,
421035,ACEPTACIONES BANCARIAS,,Revenue,,,,,4210,,,,,,,,,,
421040,DESCUENTOS COMERCIALES CONDICIONADOS,,Revenue,,,Yes,,4210,,,,,,,,,,
42104090,DEFAULT DESC. COMERCIAL CONCEDIDOS (CORRIGE INGRESOS POR PDCTOS),,Revenue,,,,P_TRADEDISCOUNTGRANT_ACCT,421040,,,,,,,,,,
42104091,DEFAULT OTROS(DESCUENTOS PRONTO PAGO),,Revenue,,,,PAYDISCOUNT_EXP_ACCT,421040,,,,,,,,,,
421045,DESCUENTOS BANCARIOS,,Revenue,,,,,4210,,,,,,,,,,
421050,COMISIONES CHEQUES DE OTRAS PLAZAS,,Revenue,,,,,4210,,,,,,,,,,
421055,MULTAS Y RECARGOS,,Revenue,,,,,4210,,,,,,,,,,
421060,SANCIONES CHEQUES DEVUELTOS,,Revenue,,,,,4210,,,,,,,,,,
421095,OTROS,,Revenue,,,,,4210,,,,,,,,,,
421099,AJUSTES POR INFLACION,,Revenue,,,,,4210,,,,,,,,,,
4215,DIVIDENDOS Y PARTICIPACIONES,,Revenue,,,Yes,,42,,,,,,,,,,
421505,DE SOCIEDADES ANONIMAS Y/O ASIMILADAS,,Revenue,,,,,4215,,,,,,,,,,
421510,DE SOCIEDADES LIMITADAS Y/O ASIMILADAS,,Revenue,,,,,4215,,,,,,,,,,
421599,AJUSTES POR INFLACION,,Revenue,,,,,4215,,,,,,,,,,
4220,ARRENDAMIENTOS,,Revenue,,,Yes,,42,,,,,,,,,,
422005,TERRENOS,,Revenue,,,,,4220,,,,,,,,,,
422010,CONSTRUCCIONES Y EDIFICIOS,,Revenue,,,,,4220,,,,,,,,,,
422015,MAQUINARIA Y EQUIPO,,Revenue,,,,,4220,,,,,,,,,,
422020,EQUIPO DE OFICINA,,Revenue,,,,,4220,,,,,,,,,,
422025,EQUIPO DE COMPUTACION Y COMUNICACION,,Revenue,,,,,4220,,,,,,,,,,
422030,EQUIPO MEDICO - CIENTIFICO,,Revenue,,,,,4220,,,,,,,,,,
422035,EQUIPO DE HOTELES Y RESTAURANTES,,Revenue,,,,,4220,,,,,,,,,,
422040,FLOTA Y EQUIPO DE TRANSPORTE,,Revenue,,,,,4220,,,,,,,,,,
422045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Revenue,,,,,4220,,,,,,,,,,
422050,FLOTA Y EQUIPO AEREO,,Revenue,,,,,4220,,,,,,,,,,
422055,FLOTA Y EQUIPO FERREO,,Revenue,,,,,4220,,,,,,,,,,
422060,ACUEDUCTOS PLANTAS Y REDES,,Revenue,,,,,4220,,,,,,,,,,
422062,ENVASES Y EMPAQUES,,Revenue,,,,,4220,,,,,,,,,,
422065,PLANTACIONES AGRICOLAS Y FORESTALES,,Revenue,,,,,4220,,,,,,,,,,
422070,AERODROMOS,,Revenue,,,,,4220,,,,,,,,,,
422075,SEMOVIENTES,,Revenue,,,,,4220,,,,,,,,,,
422099,AJUSTES POR INFLACION,,Revenue,,,,,4220,,,,,,,,,,
4225,COMISIONES,,Revenue,,,Yes,,42,,,,,,,,,,
422505,SOBRE INVERSIONES,,Revenue,,,,,4225,,,,,,,,,,
422510,DE CONCESIONARIOS,,Revenue,,,,,4225,,,,,,,,,,
422515,DE ACTIVIDADES FINANCIERAS,,Revenue,,,,,4225,,,,,,,,,,
422520,POR VENTA DE SERVICIOS DE TALLER,,Revenue,,,,,4225,,,,,,,,,,
422525,POR VENTA DE SEGUROS,,Revenue,,,,,4225,,,,,,,,,,
422530,POR INGRESOS PARA TERCEROS,,Revenue,,,,,4225,,,,,,,,,,
422535,POR DISTRIBUCION DE PELICULAS,,Revenue,,,,,4225,,,,,,,,,,
422540,DERECHOS DE AUTOR,,Revenue,,,,,4225,,,,,,,,,,
422545,DERECHOS DE PROGRAMACION,,Revenue,,,,,4225,,,,,,,,,,
422599,AJUSTES POR INFLACION,,Revenue,,,,,4225,,,,,,,,,,
4230,HONORARIOS,,Revenue,,,Yes,,42,,,,,,,,,,
423005,ASESORIAS,,Revenue,,,,,4230,,,,,,,,,,
423010,ASISTENCIA TECNICA,,Revenue,,,,,4230,,,,,,,,,,
423015,ADMINISTRACION DE VINCULADAS,,Revenue,,,,,4230,,,,,,,,,,
423099,AJUSTES POR INFLACION,,Revenue,,,,,4230,,,,,,,,,,
4235,SERVICIOS,,Revenue,,,Yes,,42,,,,,,,,,,
423505,DE BASCULA,,Revenue,,,,,4235,,,,,,,,,,
423510,DE TRANSPORTE,,Revenue,,,,,4235,,,,,,,,,,
423515,DE PRENSA,,Revenue,,,,,4235,,,,,,,,,,
423520,ADMINISTRATIVOS,,Revenue,,,,,4235,,,,,,,,,,
423525,TECNICOS,,Revenue,,,,,4235,,,,,,,,,,
423530,DE COMPUTACION,,Revenue,,,,,4235,,,,,,,,,,
423535,DE TELEFAX,,Revenue,,,,,4235,,,,,,,,,,
423540,TALLER DE VEHICULOS,,Revenue,,,,,4235,,,,,,,,,,
423545,DE RECEPCION DE AERONAVES,,Revenue,,,,,4235,,,,,,,,,,
423550,DE TRANSPORTE PROGRAMA GAS NATURAL,,Revenue,,,,,4235,,,,,,,,,,
423555,POR CONTRATOS,,Revenue,,,,,4235,,,,,,,,,,
423560,DE TRILLLA,,Revenue,,,,,4235,,,,,,,,,,
423565,DE MANTENIMIENTO,,Revenue,,,,,4235,,,,,,,,,,
423570,AL PERSONAL,,Revenue,,,,,4235,,,,,,,,,,
423575,DE CASINO,,Revenue,,,,,4235,,,,,,,,,,
423580,FLETES,,Revenue,,,,,4235,,,,,,,,,,
423585,ENTRE COMPAÑIAS,,Revenue,,,,,4235,,,,,,,,,,
423595,OTROS,,Revenue,,,,,4235,,,,,,,,,,
423599,AJUSTES POR INFLACION,,Revenue,,,,,4235,,,,,,,,,,
4240,UTILIDAD EN VENTA DE INVERSIONES,,Revenue,,,Yes,,42,,,,,,,,,,
424005,ACCIONES,,Revenue,,,,,4240,,,,,,,,,,
424010,CUOTAS O PARTES DE INTERES SOCIAL,,Revenue,,,,,4240,,,,,,,,,,
424015,BONOS,,Revenue,,,,,4240,,,,,,,,,,
424020,CEDULAS,,Revenue,,,,,4240,,,,,,,,,,
424025,CERTIFICADOS,,Revenue,,,,,4240,,,,,,,,,,
424030,PAPELES COMERCIALES,,Revenue,,,,,4240,,,,,,,,,,
424035,TITULOS,,Revenue,,,,,4240,,,,,,,,,,
424045,DERECHOS FIDUCIARIOS,,Revenue,,,,,4240,,,,,,,,,,
424050,OBLIGATORIAS,,Revenue,,,,,4240,,,,,,,,,,
424095,OTRAS,,Revenue,,,,,4240,,,,,,,,,,
424099,AJUSTES POR INFLACION,,Revenue,,,,,4240,,,,,,,,,,
4245,UTILIDAD EN VENTA DE PROPIEDADES PLANTA Y EQUIPO,,Revenue,,,Yes,,42,,,,,,,,,,
424504,TERRENOS,,Revenue,,,,,4245,,,,,,,,,,
424506,MATERIALES INDUSTRIA PETROLERA,,Revenue,,,,,4245,,,,,,,,,,
424508,CONSTRUCCIONES EN CURSO,,Revenue,,,,,4245,,,,,,,,,,
424512,MAQUINARIA EN MONTAJE,,Revenue,,,,,4245,,,,,,,,,,
424516,CONSTRUCCIONES Y EDIFICACIONES,,Revenue,,,,,4245,,,,,,,,,,
424520,MAQUINARIA Y EQUIPO,,Revenue,,,,,4245,,,,,,,,,,
424524,EQUIPO DE OFICINA,,Revenue,,,,,4245,,,,,,,,,,
424528,EQUIPO DE COMPUTACION Y COMUNICACION,,Revenue,,,,,4245,,,,,,,,,,
424532,EQUIPO MEDICO - CIENTIFICO,,Revenue,,,,,4245,,,,,,,,,,
424536,EQUIPO DE HOTELES Y RESTAURANTES,,Revenue,,,,,4245,,,,,,,,,,
424540,FLOTA Y EQUIPO DE TRANSPORTE,,Revenue,,,,,4245,,,,,,,,,,
424544,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Revenue,,,,,4245,,,,,,,,,,
424548,FLOTA Y EQUIPO AEREO,,Revenue,,,,,4245,,,,,,,,,,
424552,FLOTA Y EQUIPO FERREO,,Revenue,,,,,4245,,,,,,,,,,
424556,ACUEDUCTOS PLANTAS Y REDES,,Revenue,,,,,4245,,,,,,,,,,
424560,ARMAMENTO DE VIGILANCIA,,Revenue,,,,,4245,,,,,,,,,,
424562,ENVASES Y EMPAQUES,,Revenue,,,,,4245,,,,,,,,,,
424564,PLANTACIONES AGRICOLAS Y FORESTALES,,Revenue,,,,,4245,,,,,,,,,,
424568,VIAS DE COMUNICACION,,Revenue,,,,,4245,,,,,,,,,,
424572,MINAS Y CANTERAS,,Revenue,,,,,4245,,,,,,,,,,
424580,POZOS ARTESIANOS,,Revenue,,,,,4245,,,,,,,,,,
424584,YACIMIENTOS,,Revenue,,,,,4245,,,,,,,,,,
424588,SEMOVIENTES,,Revenue,,,,,4245,,,,,,,,,,
424599,AJUSTES POR INFLACION,,Revenue,,,,,4245,,,,,,,,,,
4248,UTILIDAD EN VENTA DE OTROS BIENES,,Revenue,,,Yes,,42,,,,,,,,,,
424805,INTANGIBLES,,Revenue,,,,,4248,,,,,,,,,,
424810,OTROS ACTIVOS,,Revenue,,,,,4248,,,,,,,,,,
424899,AJUSTES POR INFLACION,,Revenue,,,,,4248,,,,,,,,,,
4250,RECUPERACIONES,,Revenue,,,Yes,,42,,,,,,,,,,
425005,DEUDAS MALAS,,Revenue,,,,,4250,,,,,,,,,,
425010,SEGUROS,,Revenue,,,,,4250,,,,,,,,,,
425015,RECLAMOS,,Revenue,,,,,4250,,,,,,,,,,
425020,REINTEGRO POR PERSONAL EN COMISION,,Revenue,,,,,4250,,,,,,,,,,
425025,REINTEGRO GARANTIAS,,Revenue,,,,,4250,,,,,,,,,,
425030,DESCUENTOS CONCEDIDOS,,Revenue,,,,,4250,,,,,,,,,,
425035,REINTEGRO PROVISIONES,,Revenue,,,,,4250,,,,,,,,,,
425040,GASTOS BANCARIOS,,Revenue,,,,,4250,,,,,,,,,,
425045,DE DEPRECIACION,,Revenue,,,,,4250,,,,,,,,,,
425050,REINTEGRO DE OTROS COSTOS Y GASTOS,,Revenue,,,,,4250,,,,,,,,,,
425099,AJUSTES POR INFLACION,,Revenue,,,,,4250,,,,,,,,,,
4255,INDEMNIZACIONES,,Revenue,,,Yes,,42,,,,,,,,,,
425505,POR SINIESTRO,,Revenue,,,,,4255,,,,,,,,,,
425510,POR SUMINISTROS,,Revenue,,,,,4255,,,,,,,,,,
425515,LUCRO CESANTE COMPAÑIAS DE SEGUROS,,Revenue,,,,,4255,,,,,,,,,,
425520,DAÑO EMERGENTE COMPAÑIAS DE SEGUROS,,Revenue,,,,,4255,,,,,,,,,,
425525,POR PERDIDA DE MERCANCIA,,Revenue,,,,,4255,,,,,,,,,,
425530,POR INCUMPLIMIENTO DE CONTRATOS,,Revenue,,,,,4255,,,,,,,,,,
425535,DE TERCEROS,,Revenue,,,,,4255,,,,,,,,,,
425540,POR INCAPACIDADES I.S.S.,,Revenue,,,,,4255,,,,,,,,,,
425595,OTRAS,,Revenue,,,,,4255,,,,,,,,,,
425599,AJUSTES POR INFLACION,,Revenue,,,,,4255,,,,,,,,,,
4260,PARTICIPACIONES EN CONCESIONES,,Revenue,,,Yes,,42,,,,,,,,,,
426001,426001 a 426098,,Revenue,,,,,4260,,,,,,,,,,
426099,AJUSTES POR INFLACION,,Revenue,,,,,4260,,,,,,,,,,
4265,INGRESOS DE EJERCICIOS ANTERIORES,,Revenue,,,Yes,,42,,,,,,,,,,
426501,426501 a 426598,,Revenue,,,,,4265,,,,,,,,,,
426599,AJUSTES POR INFLACION,,Revenue,,,,,4265,,,,,,,,,,
4275,"DEVOLUCIONES, REBAJAS Y DESCUENTOS EN OTRAS VENTAS (DB)",,Revenue,,,Yes,,42,,,,,,,,,,
427501,427501 a 427598,,Revenue,,,,,4275,,,,,,,,,,
427599,AJUSTES POR INFLACION,,Revenue,,,,,4275,,,,,,,,,,
4295,DIVERSOS,,Revenue,,,Yes,,42,,,,,,,,,,
429503,CERT,,Revenue,,,,,4295,,,,,,,,,,
429505,APROVECHAMIENTOS,,Revenue,,,,,4295,,,,,,,,,,
429507,AUXILIOS,,Revenue,,,,,4295,,,,,,,,,,
429509,DONACIONES,,Revenue,,,,,4295,,,,,,,,,,
429511,INGRESOS POR INVESTIGACION Y DESARROLLO,,Revenue,,,,,4295,,,,,,,,,,
429513,POR TRABAJOS EJECUTADOS,,Revenue,,,,,4295,,,,,,,,,,
429515,REGALIAS,,Revenue,,,,,4295,,,,,,,,,,
429517,DERIVADOS DE LAS EXPORTACIONES,,Revenue,,,,,4295,,,,,,,,,,
429519,OTROS INGRESOS DE EXPLOTACION,,Revenue,,,,,4295,,,,,,,,,,
429521,DE LA ACTIVIDAD GANADERA,,Revenue,,,,,4295,,,,,,,,,,
429525,DERECHOS Y LICITACIONES,,Revenue,,,,,4295,,,,,,,,,,
429530,INGRESOS POR ELEMENTOS PERDIDOS,,Revenue,,,,,4295,,,,,,,,,,
429533,MULTAS Y RECARGOS,,Revenue,,,,,4295,,,,,,,,,,
429535,PREAVISOS DESCONTADOS,,Revenue,,,,,4295,,,,,,,,,,
429537,RECLAMOS,,Revenue,,,,,4295,,,,,,,,,,
429540,RECOBRO DE DAÑOS,,Revenue,,,,,4295,,,,,,,,,,
429543,PREMIOS,,Revenue,,,,,4295,,,,,,,,,,
429545,BONIFICACIONES,,Revenue,,,,,4295,,,,,,,,,,
429547,PRODUCTOS DESCONTADOS,,Revenue,,,,UNEARNEDREVENUE_ACCT,4295,,,,,,,,,,
429549,RECONOCIMIENTOS I.S.S.,,Revenue,,,,,4295,,,,,,,,,,
429551,EXCEDENTES,,Revenue,,,,,4295,,,,,,,,,,
429553,SOBRANTES DE CAJA MENOR,,Revenue,,,,CB_RECEIPT_ACCT,4295,,,,,,,,,,
429555,SOBRANTES EN LIQUIDACION FLETES,,Revenue,,,,,4295,,,,,,,,,,
429557,SUBSIDIOS ESTATALES,,Revenue,,,,,4295,,,,,,,,,,
429559,CAPACITACION DISTRIBUIDORES,,Revenue,,,,,4295,,,,,,,,,,
429561,DE ESCRITURACION,,Revenue,,,,,4295,,,,,,,,,,
429563,REGISTRO PROMESAS DE VENTA,,Revenue,,,,,4295,,,,,,,,,,
429567,"UTILES, PAPELERIA Y FOTOCOPIAS",,Revenue,,,,,4295,,,,,,,,,,
429571,RESULTADOS MATRICULAS Y TRASPASOS,,Revenue,,,,,4295,,,,,,,,,,
429573,DECORACIONES,,Revenue,,,,,4295,,,,,,,,,,
429575,MANEJO DE CARGA,,Revenue,,,,,4295,,,,,,,,,,
429579,HISTORIA CLINICA,,Revenue,,,,,4295,,,,,,,,,,
429581,AJUSTE AL PESO,,Revenue,,,,,4295,,,,,,,,,,
429583,LLAMADAS TELEFONICAS,,Revenue,,,,,4295,,,,,,,,,,
429599,AJUSTES POR INFLACION,,Revenue,,,,,4295,,,,,,,,,,
47,AJUSTES POR INFLACION,,Revenue,,,Yes,,4,,,,,,,,,,
4705,CORRECCION MONETARIA,,Revenue,,,Yes,,47,,,,,,,,,,
470505,INVERSIONES (CR),,Revenue,,,,,4705,,,,,,,,,,
470510,INVENTARIOS (CR),,Revenue,,,,,4705,,,,,,,,,,
470515,"PROPIEDADES, PLANTA Y EQUIPO (CR)",,Revenue,,,,,4705,,,,,,,,,,
470520,INTANGIBLES (CR),,Revenue,,,,,4705,,,,,,,,,,
470525,ACTIVOS DIFERIDOS,,Revenue,,,,,4705,,,,,,,,,,
470530,OTROS ACTIVOS (CR),,Revenue,,,,,4705,,,,,,,,,,
470535,PASIVOS SUJETOS DE AJUSTE,,Revenue,,,,,4705,,,,,,,,,,
470540,PATRIMONIO,,Revenue,,,,,4705,,,,,,,,,,
470545,DEPRECIACION ACUMULADA (DB),,Revenue,,,,,4705,,,,,,,,,,
470550,DEPRECIACION DIFERIDA (CR),,Revenue,,,,,4705,,,,,,,,,,
470555,AGOTAMIENTO ACUMULADO (DB),,Revenue,,,,,4705,,,,,,,,,,
470560,AMORTIZACION ACUMULADA (DB),,Revenue,,,,,4705,,,,,,,,,,
470565,INGRESOS OPERACIONALES (DB),,Revenue,,,,,4705,,,,,,,,,,
470570,INGRESOS NO OPERACIONALES (DB),,Revenue,,,,,4705,,,,,,,,,,
470575,GASTOS OPERACIONALES DE ADMINISTRACION (CR),,Revenue,,,,,4705,,,,,,,,,,
470580,GASTOS OPERACIONALES DE VENTAS (CR),,Revenue,,,,,4705,,,,,,,,,,
470585,GASTOS NO OPERACIONALES (CR),,Revenue,,,,,4705,,,,,,,,,,
470590,COMPRAS (CR),,Revenue,,,,,4705,,,,,,,,,,
470592,COSTO DE VENTAS (CR),,Revenue,,,,,4705,,,,,,,,,,
470594,COSTOS DE PRODUCCION O DE OPERACION (DB),,Revenue,,,,,4705,,,,,,,,,,
5,GASTOS,,Expense,,,Yes,,,,,,,,,,,,
51,OPERACIONALES DE ADMINISTRACION,,Expense,,,Yes,,5,,,,,,,,,,
5105,GASTOS DE PERSONAL,,Expense,,,Yes,,51,,,,,,,,,,
510503,SALARIO INTEGRAL,,Expense,,,,,5105,,,,,,,,,,
510506,SUELDOS,,Expense,,,,,5105,,,,,,,,,,
510512,JORNALES,,Expense,,,,,5105,,,,,,,,,,
510515,HORAS EXTRAS Y RECARGOS,,Expense,,,,,5105,,,,,,,,,,
510518,COMISIONES,,Expense,,,,,5105,,,,,,,,,,
510521,VIATICOS,,Expense,,,,,5105,,,,,,,,,,
510524,INCAPACIDADES,,Expense,,,,,5105,,,,,,,,,,
510527,AUXILIO DE TRANSPORTE,,Expense,,,,,5105,,,,,,,,,,
510530,CESANTIAS,,Expense,,,,,5105,,,,,,,,,,
510533,INTERESES SOBRE CESANTIAS,,Expense,,,,,5105,,,,,,,,,,
510536,PRIMA DE SERVICIOS,,Expense,,,,,5105,,,,,,,,,,
510539,VACACIONES,,Expense,,,,,5105,,,,,,,,,,
510542,PRIMAS EXTRALEGALES,,Expense,,,,,5105,,,,,,,,,,
510545,AUXILIOS,,Expense,,,,,5105,,,,,,,,,,
510548,BONIFICACIONES,,Expense,,,,,5105,,,,,,,,,,
510551,DOTACION Y SUMINISTRO A TRABAJADORES,,Expense,,,,,5105,,,,,,,,,,
510554,SEGUROS,,Expense,,,,,5105,,,,,,,,,,
510557,CUOTAS PARTES PENSIONES DE JUBILACION,,Expense,,,,,5105,,,,,,,,,,
510558,AMORTIZACION CALCULO ACTUARIAL PENSIONES DE JUBILACION,,Expense,,,,,5105,,,,,,,,,,
510559,PENSIONES DE JUBILACION,,Expense,,,,,5105,,,,,,,,,,
510560,INDEMNIZACIONES LABORALES,,Expense,,,,,5105,,,,,,,,,,
510563,CAPACITACION AL PERSONAL,,Expense,,,,,5105,,,,,,,,,,
510566,GASTOS DEPORTIVOS Y DE RECREACION,,Expense,,,,,5105,,,,,,,,,,
510569,APORTES AL I.S.S,,Expense,,,,,5105,,,,,,,,,,
510572,APORTES CAJAS DE COMPENSACION FAMILIAR,,Expense,,,,,5105,,,,,,,,,,
510575,APORTES I.C.B.F.,,Expense,,,,,5105,,,,,,,,,,
510578,SENA,,Expense,,,,,5105,,,,,,,,,,
510581,APORTES SINDICALES,,Expense,,,,,5105,,,,,,,,,,
510584,GASTOS MEDICOS Y DROGAS,,Expense,,,,,5105,,,,,,,,,,
510595,OTROS,,Expense,,,,,5105,,,,,,,,,,
510599,AJUSTES POR INFLACION,,Expense,,,,,5105,,,,,,,,,,
5110,HONORARIOS,,Expense,,,Yes,,51,,,,,,,,,,
511005,JUNTA DIRECTIVA,,Expense,,,,,5110,,,,,,,,,,
511010,REVISORÑA FISCAL,,Expense,,,,,5110,,,,,,,,,,
511015,AUDITORIA EXTERNA,,Expense,,,,,5110,,,,,,,,,,
511020,AVALUOS,,Expense,,,,,5110,,,,,,,,,,
511025,ASESORIA JURIDICA,,Expense,,,,,5110,,,,,,,,,,
511030,ASESORIA FINANCIERA,,Expense,,,,,5110,,,,,,,,,,
511035,ASESORIA TECNICA,,Expense,,,Yes,,5110,,,,,,,,,,
51103501,ASESORIA SOTWARE,,Expense,,,,,511035,,,,,,,,,,
511095,OTROS,,Expense,,,Yes,,5110,,,,,,,,,,
51109501,HONORARIOS ASESORIA CONTABLE,,Expense,,,,,511095,,,,,,,,,,
511099,AJUSTES POR INFLACION,,Expense,,,,,5110,,,,,,,,,,
5115,IMPUESTOS,,Expense,,,Yes,,51,,,,,,,,,,
511505,INDUSTRIA Y COMERCIO,,Expense,,,,,5115,,,,,,,,,,
511510,DE TIMBRES,,Expense,,,,,5115,,,,,,,,,,
511515,A LA PROPIEDAD RAIZ,,Expense,,,,,5115,,,,,,,,,,
511520,DERECHOS SOBRE INSTRUMENTOS PUBLICOS,,Expense,,,,,5115,,,,,,,,,,
511525,DE VALORIZACION,,Expense,,,,,5115,,,,,,,,,,
511530,DE TURISMO,,Expense,,,,,5115,,,,,,,,,,
511535,TASA POR UTILIZACION DE PUERTOS,,Expense,,,,,5115,,,,,,,,,,
511540,DE VEHICULOS,,Expense,,,,,5115,,,,,,,,,,
511545,DE ESPECTACULOS PUBLICOS,,Expense,,,,,5115,,,,,,,,,,
511550,CUOTAS DE FOMENTO,,Expense,,,,,5115,,,,,,,,,,
511570,IVA DESCONTABLE,,Expense,,,,,5115,,,,,,,,,,
511595,OTROS,,Expense,,,Yes,,5115,,,,,,,,,,
51159501,IMPUESTO PARA PRESERVAR LA SEGURIDAD,,Expense,,,,,511595,,,,,,,,,,
51159502,SOBRETASA AL IMPUESTO DE RENTA,,Expense,,,,,511595,,,,,,,,,,
511599,AJUSTES POR INFLACION,,Expense,,,,,5115,,,,,,,,,,
5120,ARRENDAMIENTOS,,Expense,,,Yes,,51,,,,,,,,,,
512005,TERRENOS,,Expense,,,,,5120,,,,,,,,,,
512010,CONSTRUCCIONES Y EDIFICACIONES,,Expense,,,,,5120,,,,,,,,,,
512015,MAQUINARIA Y EQUIPO,,Expense,,,,,5120,,,,,,,,,,
512020,EQUIPO DE OFICINA,,Expense,,,,,5120,,,,,,,,,,
512025,EQUIPO DE COMPUTACION Y COMUNICACION,,Expense,,,,,5120,,,,,,,,,,
512030,EQUIPO MEDICO - CIENTIFICO,,Expense,,,,,5120,,,,,,,,,,
512035,EQUIPO DE HOTELES Y RESTAURANTES,,Expense,,,,,5120,,,,,,,,,,
512040,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5120,,,,,,,,,,
512045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5120,,,,,,,,,,
512050,FLOTA Y EQUIPO AEREO,,Expense,,,,,5120,,,,,,,,,,
512055,FLOTA Y EQUIPO FERREO,,Expense,,,,,5120,,,,,,,,,,
512060,ACUEDUCTOS PLANTAS Y REDES,,Expense,,,,,5120,,,,,,,,,,
512065,AERODROMOS,,Expense,,,,,5120,,,,,,,,,,
512070,SEMOVIENTES,,Expense,,,,,5120,,,,,,,,,,
512095,OTROS,,Expense,,,Yes,,5120,,,,,,,,,,
51209505,ARRENDAMIENTO ESPACIOS EN INTERNET,,Expense,,,,,512095,,,,,,,,,,
512099,AJUSTES POR INFLACION,,Expense,,,,,5120,,,,,,,,,,
5125,CONTRIBUCIONES Y AFILIACIONES,,Expense,,,Yes,,51,,,,,,,,,,
512505,CONTRIBUCIONES,,Expense,,,,,5125,,,,,,,,,,
512510,AFILIACIONES Y SOSTENIMIENTO,,Expense,,,,,5125,,,,,,,,,,
512599,AJUSTES POR INFLACION,,Expense,,,,,5125,,,,,,,,,,
5130,SEGUROS,,Expense,,,Yes,,51,,,,,,,,,,
513005,MANEJO,,Expense,,,,,5130,,,,,,,,,,
513010,CUMPLIMIENTO,,Expense,,,,,5130,,,,,,,,,,
513015,CORRIENTE DEBIL,,Expense,,,,,5130,,,,,,,,,,
513020,VIDA COLECTIVA,,Expense,,,,,5130,,,,,,,,,,
513025,INCENDIO,,Expense,,,,,5130,,,,,,,,,,
513030,TERREMOTO,,Expense,,,,,5130,,,,,,,,,,
513035,SUSTRACCION Y HURTO,,Expense,,,,,5130,,,,,,,,,,
513040,FLOTA Y EQUIPO DE TRANSPORTE,,Expense,,,,,5130,,,,,,,,,,
513045,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,,Expense,,,,,5130,,,,,,,,,,
513050,FLOTA Y EQUIPO AEREO,,Expense,,,,,5130,,,,,,,,,,
513055,FLOTA Y EQUIPO FERREO,,Expense,,,,,5130,,,,,,,,,,
513060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,,Expense,,,,,5130,,,,,,,,,,
513065,VUELO,,Expense,,,,,5130,,,,,,,,,,
